ip,fqdn
200.160.7.196,0.br.pool.ntp.org
200.160.7.196,0.south-america.pool.ntp.org
200.160.7.196,1.south-america.pool.ntp.org
200.160.7.196,2.south-america.pool.ntp.org
200.160.7.196,br.pool.ntp.org
200.160.7.197,0.south-america.pool.ntp.org
200.160.7.197,2.br.pool.ntp.org
200.160.7.197,3.south-america.pool.ntp.org
200.160.7.197,br.pool.ntp.org
200.189.40.8,0.br.pool.ntp.org
200.189.40.8,0.south-america.pool.ntp.org
200.189.40.8,2.south-america.pool.ntp.org
200.189.40.8,br.pool.ntp.org
200.192.232.8,0.south-america.pool.ntp.org
200.192.232.8,1.south-america.pool.ntp.org
200.192.232.8,2.br.pool.ntp.org
200.192.232.8,3.south-america.pool.ntp.org
200.192.232.8,br.pool.ntp.org
201.174.182.214,0.mx.pool.ntp.org
201.174.182.214,1.mx.pool.ntp.org
201.174.182.214,2.mx.pool.ntp.org
201.174.182.214,3.mx.pool.ntp.org
201.174.182.214,mx.pool.ntp.org
201.217.3.85,0.py.pool.ntp.org
201.217.3.85,1.py.pool.ntp.org
201.217.3.85,2.py.pool.ntp.org
201.217.3.85,3.py.pool.ntp.org
201.217.3.85,py.pool.ntp.org
201.217.3.86,0.py.pool.ntp.org
201.217.3.86,1.py.pool.ntp.org
201.217.3.86,2.py.pool.ntp.org
201.217.3.86,2.south-america.pool.ntp.org
201.217.3.86,3.py.pool.ntp.org
201.217.3.86,py.pool.ntp.org
202.12.97.45,0.th.pool.ntp.org
202.12.97.45,2.asia.pool.ntp.org
202.12.97.45,th.pool.ntp.org
202.21.136.135,1.nz.pool.ntp.org
202.21.136.135,2.nz.pool.ntp.org
202.21.136.135,nz.pool.ntp.org
202.21.136.135,oceania.pool.ntp.org
202.22.158.30,0.nc.pool.ntp.org
202.22.158.30,1.nc.pool.ntp.org
202.22.158.30,1.oceania.pool.ntp.org
202.22.158.30,2.nc.pool.ntp.org
202.22.158.30,3.nc.pool.ntp.org
202.22.158.30,3.oceania.pool.ntp.org
202.22.158.30,nc.pool.ntp.org
202.22.158.30,oceania.pool.ntp.org
202.22.158.104,0.nc.pool.ntp.org
202.22.158.104,0.oceania.pool.ntp.org
202.22.158.104,1.nc.pool.ntp.org
202.22.158.104,2.nc.pool.ntp.org
202.22.158.104,3.nc.pool.ntp.org
202.22.158.104,3.oceania.pool.ntp.org
202.22.158.104,nc.pool.ntp.org
202.22.158.104,oceania.pool.ntp.org
202.28.35.27,1.asia.pool.ntp.org
202.28.35.27,2.th.pool.ntp.org
202.28.35.27,th.pool.ntp.org
202.28.92.208,0.asia.pool.ntp.org
202.28.92.208,1.asia.pool.ntp.org
202.28.92.208,2.th.pool.ntp.org
202.28.92.208,th.pool.ntp.org
202.28.116.236,0.asia.pool.ntp.org
202.28.116.236,2.asia.pool.ntp.org
202.28.116.236,3.th.pool.ntp.org
202.28.116.236,th.pool.ntp.org
202.28.117.7,0.th.pool.ntp.org
202.28.117.7,1.asia.pool.ntp.org
202.28.117.7,3.asia.pool.ntp.org
202.28.117.7,th.pool.ntp.org
202.46.185.18,1.nz.pool.ntp.org
202.56.44.243,0.nz.pool.ntp.org
202.56.44.243,2.nz.pool.ntp.org
202.61.195.221,0.europe.pool.ntp.org
202.61.195.221,1.europe.pool.ntp.org
202.61.195.221,2.de.pool.ntp.org
202.61.195.221,3.de.pool.ntp.org
202.61.195.221,3.europe.pool.ntp.org
202.61.195.221,de.pool.ntp.org
202.61.195.221,europe.pool.ntp.org
202.61.197.118,1.europe.pool.ntp.org
202.61.197.118,europe.pool.ntp.org
202.61.201.34,3.de.pool.ntp.org
202.61.201.34,de.pool.ntp.org
202.61.203.141,3.de.pool.ntp.org
202.61.226.113,0.europe.pool.ntp.org
202.61.226.113,1.de.pool.ntp.org
202.61.226.113,1.europe.pool.ntp.org
202.61.226.113,2.de.pool.ntp.org
202.61.226.113,2.europe.pool.ntp.org
202.61.226.113,3.de.pool.ntp.org
202.61.226.113,3.europe.pool.ntp.org
202.61.226.113,de.pool.ntp.org
202.61.226.113,europe.pool.ntp.org
202.61.227.84,0.de.pool.ntp.org
202.61.227.84,3.de.pool.ntp.org
202.61.227.84,europe.pool.ntp.org
202.61.227.143,0.de.pool.ntp.org
202.61.227.143,2.de.pool.ntp.org
202.61.251.102,2.europe.pool.ntp.org
202.61.255.214,3.de.pool.ntp.org
202.61.255.214,de.pool.ntp.org
202.65.114.202,0.id.pool.ntp.org
202.65.114.202,1.asia.pool.ntp.org
202.65.114.202,2.id.pool.ntp.org
202.65.114.202,id.pool.ntp.org
202.68.92.244,2.nz.pool.ntp.org
202.68.92.244,2.oceania.pool.ntp.org
202.68.92.244,nz.pool.ntp.org
202.68.92.244,oceania.pool.ntp.org
202.73.57.107,1.sg.pool.ntp.org
202.73.57.107,sg.pool.ntp.org
202.83.104.97,sg.pool.ntp.org
202.91.32.240,0.sg.pool.ntp.org
202.91.32.240,sg.pool.ntp.org
202.118.1.81,0.cn.pool.ntp.org
202.118.1.81,3.cn.pool.ntp.org
202.118.1.81,cn.pool.ntp.org
202.118.1.130,0.cn.pool.ntp.org
202.118.1.130,1.asia.pool.ntp.org
202.118.1.130,2.cn.pool.ntp.org
202.118.1.130,3.asia.pool.ntp.org
202.118.1.130,cn.pool.ntp.org
202.124.96.215,1.oceania.pool.ntp.org
202.124.96.215,2.nz.pool.ntp.org
202.124.96.215,3.nz.pool.ntp.org
202.124.96.215,3.oceania.pool.ntp.org
202.124.96.215,nz.pool.ntp.org
202.124.96.215,oceania.pool.ntp.org
202.142.133.141,2.oceania.pool.ntp.org
202.142.133.141,3.au.pool.ntp.org
202.142.133.141,au.pool.ntp.org
202.142.133.141,oceania.pool.ntp.org
202.162.32.12,0.id.pool.ntp.org
202.162.32.12,id.pool.ntp.org
202.169.222.188,0.nz.pool.ntp.org
202.169.222.188,1.nz.pool.ntp.org
202.169.222.188,3.oceania.pool.ntp.org
202.169.222.188,oceania.pool.ntp.org
203.12.5.225,0.au.pool.ntp.org
203.12.5.225,1.oceania.pool.ntp.org
203.12.5.225,2.au.pool.ntp.org
203.12.5.225,2.oceania.pool.ntp.org
203.12.5.225,3.oceania.pool.ntp.org
203.12.5.225,au.pool.ntp.org
203.12.5.225,oceania.pool.ntp.org
203.14.0.250,0.au.pool.ntp.org
203.14.0.250,2.au.pool.ntp.org
203.14.0.250,2.oceania.pool.ntp.org
203.14.0.250,3.oceania.pool.ntp.org
203.14.0.250,oceania.pool.ntp.org
203.14.0.251,oceania.pool.ntp.org
203.29.241.76,au.pool.ntp.org
203.29.241.127,0.au.pool.ntp.org
203.29.241.127,0.oceania.pool.ntp.org
203.29.241.127,2.au.pool.ntp.org
203.29.241.127,3.oceania.pool.ntp.org
203.29.241.127,au.pool.ntp.org
203.29.241.127,oceania.pool.ntp.org
203.29.242.49,1.au.pool.ntp.org
203.54.134.170,2.oceania.pool.ntp.org
203.54.134.170,au.pool.ntp.org
203.54.134.170,oceania.pool.ntp.org
203.57.114.90,0.oceania.pool.ntp.org
203.57.114.90,oceania.pool.ntp.org
203.89.31.10,1.id.pool.ntp.org
203.89.31.10,3.id.pool.ntp.org
203.89.31.13,1.id.pool.ntp.org
203.89.31.13,3.id.pool.ntp.org
203.99.62.214,0.asia.pool.ntp.org
203.99.62.214,0.pk.pool.ntp.org
203.99.62.214,1.asia.pool.ntp.org
203.99.62.214,1.pk.pool.ntp.org
203.99.62.214,2.pk.pool.ntp.org
203.99.62.214,3.pk.pool.ntp.org
203.99.62.214,pk.pool.ntp.org
203.114.74.17,1.id.pool.ntp.org
203.114.153.177,2.nz.pool.ntp.org
203.114.224.252,1.id.pool.ntp.org
203.114.225.252,3.id.pool.ntp.org
203.123.48.1,1.sg.pool.ntp.org
203.123.48.1,3.asia.pool.ntp.org
203.123.48.1,3.sg.pool.ntp.org
203.123.48.1,sg.pool.ntp.org
203.129.27.250,1.oceania.pool.ntp.org
203.132.94.154,3.oceania.pool.ntp.org
203.141.133.38,3.jp.pool.ntp.org
203.159.70.33,1.asia.pool.ntp.org
203.159.70.33,2.asia.pool.ntp.org
203.159.70.33,th.pool.ntp.org
203.161.35.67,2.us.pool.ntp.org
203.161.35.67,3.north-america.pool.ntp.org
203.175.104.126,3.tw.pool.ntp.org
203.190.212.96,0.oceania.pool.ntp.org
203.190.212.96,2.nz.pool.ntp.org
203.190.212.96,3.nz.pool.ntp.org
203.190.212.96,3.oceania.pool.ntp.org
203.190.212.96,nz.pool.ntp.org
203.190.212.96,oceania.pool.ntp.org
203.206.205.83,0.oceania.pool.ntp.org
203.206.205.83,oceania.pool.ntp.org
204.2.134.172,0.north-america.pool.ntp.org
204.2.134.172,1.north-america.pool.ntp.org
204.2.134.172,1.us.pool.ntp.org
204.2.134.172,2.us.pool.ntp.org
204.2.134.172,3.north-america.pool.ntp.org
204.2.134.172,us.pool.ntp.org
204.2.134.173,0.north-america.pool.ntp.org
204.2.134.173,2.north-america.pool.ntp.org
204.2.134.173,2.us.pool.ntp.org
204.2.134.173,north-america.pool.ntp.org
204.2.134.173,us.pool.ntp.org
204.8.13.156,0.north-america.pool.ntp.org
204.8.13.156,2.us.pool.ntp.org
204.8.13.156,3.north-america.pool.ntp.org
204.8.13.156,3.us.pool.ntp.org
204.8.13.156,us.pool.ntp.org
204.9.54.119,1.us.pool.ntp.org
204.9.54.119,2.north-america.pool.ntp.org
204.9.54.119,3.north-america.pool.ntp.org
204.57.30.245,3.north-america.pool.ntp.org
204.93.207.12,0.north-america.pool.ntp.org
204.93.207.12,3.north-america.pool.ntp.org
204.93.207.13,2.us.pool.ntp.org
204.216.214.76,0.europe.pool.ntp.org
204.216.214.76,2.europe.pool.ntp.org
204.216.214.76,2.it.pool.ntp.org
204.216.214.76,3.it.pool.ntp.org
204.216.214.76,europe.pool.ntp.org
204.216.214.76,it.pool.ntp.org
206.82.28.3,0.north-america.pool.ntp.org
206.82.28.3,3.north-america.pool.ntp.org
206.82.28.3,us.pool.ntp.org
206.108.0.131,1.north-america.pool.ntp.org
206.108.0.131,2.north-america.pool.ntp.org
206.108.0.131,3.ca.pool.ntp.org
206.108.0.131,3.north-america.pool.ntp.org
206.108.0.131,ca.pool.ntp.org
206.108.0.132,0.north-america.pool.ntp.org
206.108.0.132,1.north-america.pool.ntp.org
206.108.0.132,2.ca.pool.ntp.org
206.108.0.132,3.north-america.pool.ntp.org
206.108.0.132,ca.pool.ntp.org
206.108.0.133,0.north-america.pool.ntp.org
206.108.0.133,2.north-america.pool.ntp.org
206.108.0.133,3.ca.pool.ntp.org
206.108.0.133,3.north-america.pool.ntp.org
206.108.0.133,ca.pool.ntp.org
206.108.0.133,north-america.pool.ntp.org
206.197.76.123,us.pool.ntp.org
206.210.192.32,0.us.pool.ntp.org
206.210.192.32,us.pool.ntp.org
206.210.192.99,1.north-america.pool.ntp.org
206.210.192.99,2.us.pool.ntp.org
206.210.192.99,3.north-america.pool.ntp.org
207.34.48.31,0.north-america.pool.ntp.org
207.34.48.31,2.ca.pool.ntp.org
207.34.48.31,3.north-america.pool.ntp.org
207.34.48.31,ca.pool.ntp.org
207.58.172.126,0.north-america.pool.ntp.org
207.58.172.126,2.north-america.pool.ntp.org
207.58.172.126,us.pool.ntp.org
207.210.46.249,0.ca.pool.ntp.org
207.244.103.95,2.north-america.pool.ntp.org
207.244.103.95,us.pool.ntp.org
208.69.120.241,2.us.pool.ntp.org
208.70.148.101,0.north-america.pool.ntp.org
208.70.148.101,0.us.pool.ntp.org
208.70.148.101,1.us.pool.ntp.org
208.70.148.101,2.north-america.pool.ntp.org
208.70.148.101,3.us.pool.ntp.org
208.70.148.101,us.pool.ntp.org
208.72.155.143,0.north-america.pool.ntp.org
208.72.155.143,0.us.pool.ntp.org
208.72.155.143,1.oceania.pool.ntp.org
208.72.155.143,3.oceania.pool.ntp.org
208.72.155.143,3.us.pool.ntp.org
208.72.155.143,oceania.pool.ntp.org
208.72.155.143,us.pool.ntp.org
208.73.56.29,2.ca.pool.ntp.org
208.73.56.29,3.north-america.pool.ntp.org
208.81.1.197,2.north-america.pool.ntp.org
208.81.1.244,0.north-america.pool.ntp.org
208.81.1.244,1.ca.pool.ntp.org
208.81.1.244,2.ca.pool.ntp.org
208.81.1.244,3.north-america.pool.ntp.org
208.81.1.244,ca.pool.ntp.org
208.88.66.8,0.jp.pool.ntp.org
208.88.66.8,1.asia.pool.ntp.org
208.88.66.8,1.jp.pool.ntp.org
208.88.66.8,2.asia.pool.ntp.org
208.88.66.8,jp.pool.ntp.org
208.88.126.235,0.north-america.pool.ntp.org
208.88.126.235,2.us.pool.ntp.org
208.88.126.235,us.pool.ntp.org
208.90.144.53,1.us.pool.ntp.org
208.113.130.146,0.north-america.pool.ntp.org
208.113.130.146,1.north-america.pool.ntp.org
208.113.130.146,2.us.pool.ntp.org
208.113.130.146,us.pool.ntp.org
208.167.239.224,0.north-america.pool.ntp.org
209.51.161.238,1.north-america.pool.ntp.org
209.51.161.238,2.us.pool.ntp.org
209.51.161.238,3.north-america.pool.ntp.org
209.51.161.238,3.us.pool.ntp.org
209.51.161.238,us.pool.ntp.org
209.145.58.251,2.us.pool.ntp.org
209.145.58.251,3.north-america.pool.ntp.org
209.148.110.236,0.north-america.pool.ntp.org
209.148.110.236,0.us.pool.ntp.org
209.148.110.236,2.north-america.pool.ntp.org
209.148.110.236,3.north-america.pool.ntp.org
209.148.110.236,3.us.pool.ntp.org
209.148.110.237,3.north-america.pool.ntp.org
209.148.110.237,us.pool.ntp.org
209.177.158.85,0.north-america.pool.ntp.org
209.177.158.85,1.us.pool.ntp.org
209.177.158.85,2.us.pool.ntp.org
209.177.158.85,3.north-america.pool.ntp.org
209.177.158.85,us.pool.ntp.org
209.198.158.218,2.at.pool.ntp.org
209.205.228.50,1.us.pool.ntp.org
209.205.228.50,2.us.pool.ntp.org
209.205.228.50,3.us.pool.ntp.org
209.205.228.50,us.pool.ntp.org
209.227.133.148,0.north-america.pool.ntp.org
209.227.133.148,1.north-america.pool.ntp.org
209.227.133.148,2.north-america.pool.ntp.org
209.227.133.148,3.ca.pool.ntp.org
209.227.133.148,ca.pool.ntp.org
209.227.133.148,north-america.pool.ntp.org
209.227.142.155,0.north-america.pool.ntp.org
209.227.142.155,1.ca.pool.ntp.org
209.227.142.155,2.ca.pool.ntp.org
209.227.142.155,3.north-america.pool.ntp.org
209.227.142.155,ca.pool.ntp.org
209.250.249.159,0.europe.pool.ntp.org
209.250.249.159,1.europe.pool.ntp.org
209.250.249.159,1.nl.pool.ntp.org
209.250.249.159,2.europe.pool.ntp.org
209.250.249.159,nl.pool.ntp.org
210.28.130.4,2.cn.pool.ntp.org
210.28.130.4,cn.pool.ntp.org
210.243.152.155,1.tw.pool.ntp.org
210.243.152.155,2.tw.pool.ntp.org
211.108.117.211,0.asia.pool.ntp.org
211.108.117.211,0.kr.pool.ntp.org
211.108.117.211,kr.pool.ntp.org
211.222.238.30,0.kr.pool.ntp.org
211.222.238.30,1.kr.pool.ntp.org
212.1.104.9,0.europe.pool.ntp.org
212.1.104.9,2.ua.pool.ntp.org
212.1.104.9,europe.pool.ntp.org
212.7.1.131,0.europe.pool.ntp.org
212.7.1.131,1.europe.pool.ntp.org
212.7.1.131,2.ee.pool.ntp.org
212.7.1.131,2.europe.pool.ntp.org
212.7.1.131,ee.pool.ntp.org
212.7.1.132,0.ee.pool.ntp.org
212.7.1.132,0.europe.pool.ntp.org
212.7.1.132,1.ee.pool.ntp.org
212.7.1.132,3.ee.pool.ntp.org
212.7.1.132,3.europe.pool.ntp.org
212.7.1.132,ee.pool.ntp.org
212.7.1.132,europe.pool.ntp.org
212.18.3.18,1.de.pool.ntp.org
212.18.3.18,de.pool.ntp.org
212.18.3.18,europe.pool.ntp.org
212.18.3.19,0.de.pool.ntp.org
212.18.3.19,1.europe.pool.ntp.org
212.18.3.19,3.europe.pool.ntp.org
212.18.3.19,de.pool.ntp.org
212.25.1.1,2.ch.pool.ntp.org
212.25.15.128,0.europe.pool.ntp.org
212.25.15.128,1.europe.pool.ntp.org
212.25.15.128,2.ch.pool.ntp.org
212.25.15.128,2.europe.pool.ntp.org
212.25.15.128,ch.pool.ntp.org
212.25.15.128,europe.pool.ntp.org
212.34.149.56,3.europe.pool.ntp.org
212.34.149.56,3.nl.pool.ntp.org
212.34.149.56,europe.pool.ntp.org
212.34.149.56,nl.pool.ntp.org
212.37.187.54,3.europe.pool.ntp.org
212.37.187.54,europe.pool.ntp.org
212.45.144.3,2.it.pool.ntp.org
212.45.144.3,3.it.pool.ntp.org
212.45.144.206,0.it.pool.ntp.org
212.45.144.206,1.it.pool.ntp.org
212.45.144.206,3.it.pool.ntp.org
212.51.144.44,0.europe.pool.ntp.org
212.51.144.44,1.ch.pool.ntp.org
212.51.144.44,1.europe.pool.ntp.org
212.51.144.44,2.ch.pool.ntp.org
212.51.144.44,2.europe.pool.ntp.org
212.51.144.44,3.europe.pool.ntp.org
212.51.144.44,ch.pool.ntp.org
212.51.144.44,europe.pool.ntp.org
212.51.144.46,1.ch.pool.ntp.org
212.51.144.46,1.europe.pool.ntp.org
212.51.144.46,2.ch.pool.ntp.org
212.51.144.46,2.europe.pool.ntp.org
212.51.144.46,ch.pool.ntp.org
212.51.144.46,europe.pool.ntp.org
212.51.144.47,0.europe.pool.ntp.org
212.51.144.47,1.ch.pool.ntp.org
212.51.144.47,2.ch.pool.ntp.org
212.51.144.47,2.europe.pool.ntp.org
212.51.144.47,3.europe.pool.ntp.org
212.51.144.47,ch.pool.ntp.org
212.51.144.47,europe.pool.ntp.org
212.55.254.189,0.sk.pool.ntp.org
212.55.254.189,1.europe.pool.ntp.org
212.55.254.189,1.sk.pool.ntp.org
212.55.254.189,3.europe.pool.ntp.org
212.55.254.189,europe.pool.ntp.org
212.55.254.189,sk.pool.ntp.org
212.59.0.1,0.lt.pool.ntp.org
212.59.0.1,1.lt.pool.ntp.org
212.59.0.1,lt.pool.ntp.org
212.59.0.2,0.lt.pool.ntp.org
212.59.0.2,1.europe.pool.ntp.org
212.59.0.2,2.lt.pool.ntp.org
212.59.0.2,lt.pool.ntp.org
212.69.48.211,uk.pool.ntp.org
212.71.233.40,0.uk.pool.ntp.org
212.71.233.40,1.europe.pool.ntp.org
212.71.233.40,1.gb.pool.ntp.org
212.71.233.40,2.gb.pool.ntp.org
212.71.233.40,2.uk.pool.ntp.org
212.71.233.40,europe.pool.ntp.org
212.71.233.40,gb.pool.ntp.org
212.71.233.40,uk.pool.ntp.org
212.71.233.44,0.uk.pool.ntp.org
212.71.233.44,1.europe.pool.ntp.org
212.71.233.44,2.gb.pool.ntp.org
212.71.233.44,2.uk.pool.ntp.org
212.71.233.44,3.europe.pool.ntp.org
212.71.233.44,europe.pool.ntp.org
212.71.233.44,gb.pool.ntp.org
212.71.233.44,uk.pool.ntp.org
212.71.244.243,3.gb.pool.ntp.org
212.71.244.243,uk.pool.ntp.org
212.71.248.69,2.europe.pool.ntp.org
212.71.248.69,2.gb.pool.ntp.org
212.71.248.69,gb.pool.ntp.org
212.71.248.69,uk.pool.ntp.org
212.71.253.212,gb.pool.ntp.org
212.73.86.164,0.am.pool.ntp.org
212.73.86.164,0.asia.pool.ntp.org
212.73.86.164,1.am.pool.ntp.org
212.73.86.164,1.asia.pool.ntp.org
212.73.86.164,2.am.pool.ntp.org
212.73.86.164,3.am.pool.ntp.org
212.73.86.164,am.pool.ntp.org
212.95.49.48,0.europe.pool.ntp.org
212.95.49.48,2.de.pool.ntp.org
212.95.49.48,2.europe.pool.ntp.org
212.95.49.48,de.pool.ntp.org
212.99.225.86,2.europe.pool.ntp.org
212.104.93.154,3.europe.pool.ntp.org
212.104.93.154,ru.pool.ntp.org
212.127.78.21,0.pl.pool.ntp.org
212.127.78.21,1.europe.pool.ntp.org
212.127.78.21,2.europe.pool.ntp.org
212.127.78.21,3.pl.pool.ntp.org
212.127.78.21,pl.pool.ntp.org
212.127.95.218,0.pl.pool.ntp.org
212.127.95.218,1.europe.pool.ntp.org
212.127.95.218,3.pl.pool.ntp.org
212.127.95.218,europe.pool.ntp.org
212.127.95.218,pl.pool.ntp.org
212.132.75.208,1.de.pool.ntp.org
212.132.75.208,3.europe.pool.ntp.org
212.132.97.26,0.europe.pool.ntp.org
212.132.97.26,1.de.pool.ntp.org
212.132.97.26,1.europe.pool.ntp.org
212.132.97.26,3.de.pool.ntp.org
212.132.97.26,3.europe.pool.ntp.org
212.132.97.26,de.pool.ntp.org
212.132.108.186,1.de.pool.ntp.org
212.132.108.186,1.europe.pool.ntp.org
212.132.108.186,2.de.pool.ntp.org
212.132.108.186,2.europe.pool.ntp.org
212.132.108.186,3.de.pool.ntp.org
212.132.108.186,de.pool.ntp.org
212.132.108.186,europe.pool.ntp.org
212.132.164.171,0.europe.pool.ntp.org
212.132.164.171,1.europe.pool.ntp.org
212.132.164.171,1.gb.pool.ntp.org
212.132.164.171,1.uk.pool.ntp.org
212.132.164.171,3.gb.pool.ntp.org
212.132.164.171,europe.pool.ntp.org
212.132.164.171,gb.pool.ntp.org
212.132.222.19,0.uk.pool.ntp.org
212.132.222.19,1.europe.pool.ntp.org
212.132.222.19,1.gb.pool.ntp.org
212.132.222.19,1.uk.pool.ntp.org
212.132.222.19,2.europe.pool.ntp.org
212.132.222.19,europe.pool.ntp.org
212.132.222.19,gb.pool.ntp.org
212.132.222.19,uk.pool.ntp.org
212.138.170.134,0.sa.pool.ntp.org
212.138.170.134,1.sa.pool.ntp.org
212.138.170.134,2.sa.pool.ntp.org
212.138.170.134,3.sa.pool.ntp.org
212.138.170.134,sa.pool.ntp.org
212.186.223.161,1.at.pool.ntp.org
212.186.223.161,3.at.pool.ntp.org
212.227.145.233,0.es.pool.ntp.org
212.227.145.233,0.europe.pool.ntp.org
212.227.145.233,1.europe.pool.ntp.org
212.227.145.233,2.es.pool.ntp.org
212.227.145.233,es.pool.ntp.org
212.227.145.233,europe.pool.ntp.org
212.227.232.46,3.es.pool.ntp.org
212.227.232.46,3.europe.pool.ntp.org
212.227.232.46,europe.pool.ntp.org
212.227.240.160,0.north-america.pool.ntp.org
212.227.240.160,0.us.pool.ntp.org
212.227.240.160,2.us.pool.ntp.org
212.227.240.160,us.pool.ntp.org
212.229.82.36,3.gb.pool.ntp.org
213.5.39.34,0.dk.pool.ntp.org
213.5.39.34,0.europe.pool.ntp.org
213.5.39.34,1.europe.pool.ntp.org
213.5.39.34,2.europe.pool.ntp.org
213.5.39.34,3.dk.pool.ntp.org
213.5.39.34,dk.pool.ntp.org
213.5.39.34,europe.pool.ntp.org
213.5.132.231,1.europe.pool.ntp.org
213.5.132.231,1.uk.pool.ntp.org
213.5.132.231,2.europe.pool.ntp.org
213.5.132.231,2.gb.pool.ntp.org
213.5.132.231,2.uk.pool.ntp.org
213.5.132.231,3.gb.pool.ntp.org
213.5.132.231,europe.pool.ntp.org
213.5.132.231,gb.pool.ntp.org
213.5.132.231,uk.pool.ntp.org
213.33.141.134,3.europe.pool.ntp.org
213.33.141.134,3.ru.pool.ntp.org
213.33.141.134,ru.pool.ntp.org
213.61.224.35,2.de.pool.ntp.org
213.81.129.99,0.europe.pool.ntp.org
213.81.129.99,0.sk.pool.ntp.org
213.81.129.99,1.europe.pool.ntp.org
213.81.129.99,1.sk.pool.ntp.org
213.81.129.99,2.sk.pool.ntp.org
213.81.129.99,sk.pool.ntp.org
213.91.190.205,0.europe.pool.ntp.org
213.91.190.205,2.bg.pool.ntp.org
213.91.190.205,3.bg.pool.ntp.org
213.91.190.205,bg.pool.ntp.org
213.108.170.26,0.ru.pool.ntp.org
213.108.170.26,1.europe.pool.ntp.org
213.108.170.26,3.europe.pool.ntp.org
213.108.170.26,europe.pool.ntp.org
213.108.170.26,ru.pool.ntp.org
213.111.177.57,2.cy.pool.ntp.org
213.136.0.252,2.europe.pool.ntp.org
213.136.0.252,2.nl.pool.ntp.org
213.136.0.252,nl.pool.ntp.org
213.146.147.12,3.europe.pool.ntp.org
213.146.147.12,gb.pool.ntp.org
213.154.236.182,nl.pool.ntp.org
213.157.40.210,0.asia.pool.ntp.org
213.157.40.210,0.kz.pool.ntp.org
213.157.40.210,2.kz.pool.ntp.org
213.157.40.210,kz.pool.ntp.org
213.165.71.32,0.es.pool.ntp.org
213.165.71.32,europe.pool.ntp.org
213.165.87.144,0.de.pool.ntp.org
213.165.87.144,0.europe.pool.ntp.org
213.165.87.144,1.de.pool.ntp.org
213.165.87.144,1.europe.pool.ntp.org
213.165.87.144,2.de.pool.ntp.org
213.165.87.144,3.europe.pool.ntp.org
213.165.87.144,de.pool.ntp.org
213.165.87.144,europe.pool.ntp.org
213.172.105.106,0.de.pool.ntp.org
213.172.105.106,2.de.pool.ntp.org
213.172.105.106,2.europe.pool.ntp.org
213.172.105.106,3.europe.pool.ntp.org
213.172.105.106,de.pool.ntp.org
213.172.105.106,europe.pool.ntp.org
213.206.164.3,1.de.pool.ntp.org
213.206.164.3,1.europe.pool.ntp.org
213.206.164.3,3.europe.pool.ntp.org
213.206.165.21,0.de.pool.ntp.org
213.206.165.21,2.de.pool.ntp.org
213.206.165.21,de.pool.ntp.org
213.209.109.44,0.europe.pool.ntp.org
213.209.109.44,1.de.pool.ntp.org
213.209.109.44,1.europe.pool.ntp.org
213.209.109.44,2.de.pool.ntp.org
213.209.109.44,2.europe.pool.ntp.org
213.209.109.44,3.de.pool.ntp.org
213.209.109.44,de.pool.ntp.org
213.209.109.44,europe.pool.ntp.org
213.209.109.45,0.de.pool.ntp.org
213.209.109.45,1.europe.pool.ntp.org
213.209.109.45,2.de.pool.ntp.org
213.209.109.45,3.europe.pool.ntp.org
213.209.109.45,de.pool.ntp.org
213.210.39.123,2.europe.pool.ntp.org
213.210.39.123,3.europe.pool.ntp.org
213.210.39.123,3.gb.pool.ntp.org
213.210.39.123,3.uk.pool.ntp.org
213.210.39.123,uk.pool.ntp.org
213.219.38.86,0.europe.pool.ntp.org
213.219.38.86,0.gb.pool.ntp.org
213.219.38.86,1.europe.pool.ntp.org
213.219.38.86,1.uk.pool.ntp.org
213.219.38.86,2.europe.pool.ntp.org
213.219.38.86,3.gb.pool.ntp.org
213.219.38.86,3.uk.pool.ntp.org
213.219.38.86,europe.pool.ntp.org
213.219.38.86,gb.pool.ntp.org
213.219.38.86,uk.pool.ntp.org
213.222.217.10,1.pl.pool.ntp.org
213.222.217.10,3.pl.pool.ntp.org
213.222.217.10,europe.pool.ntp.org
213.222.217.10,pl.pool.ntp.org
213.222.217.11,0.europe.pool.ntp.org
213.222.217.11,0.pl.pool.ntp.org
213.222.217.11,1.europe.pool.ntp.org
213.222.217.11,2.europe.pool.ntp.org
213.222.217.11,2.pl.pool.ntp.org
213.222.217.11,3.europe.pool.ntp.org
213.222.217.11,europe.pool.ntp.org
213.222.217.11,pl.pool.ntp.org
213.230.127.215,0.uz.pool.ntp.org
213.230.127.215,uz.pool.ntp.org
213.231.2.124,0.ua.pool.ntp.org
213.231.2.124,3.ua.pool.ntp.org
213.231.2.124,europe.pool.ntp.org
213.231.2.124,ua.pool.ntp.org
213.234.203.30,0.europe.pool.ntp.org
213.234.203.30,2.europe.pool.ntp.org
213.234.203.30,2.ru.pool.ntp.org
213.234.203.30,3.ru.pool.ntp.org
213.239.210.234,1.europe.pool.ntp.org
213.239.234.28,0.de.pool.ntp.org
213.239.234.28,1.de.pool.ntp.org
213.239.234.28,2.de.pool.ntp.org
213.239.234.28,2.europe.pool.ntp.org
213.239.234.28,3.de.pool.ntp.org
213.239.234.28,de.pool.ntp.org
213.239.234.28,europe.pool.ntp.org
216.6.2.70,1.ca.pool.ntp.org
216.6.2.70,ca.pool.ntp.org
216.23.123.85,1.jp.pool.ntp.org
216.23.123.85,3.jp.pool.ntp.org
